Date,xom,cvx,rydaf,ptr,tte,cop,eqnr,bp,enb,pbr
1982-08-23,0.7467224597930908,1.4712051153182983,,,,0.5954362750053406,,1.1101983785629272,,
1982-08-24,0.7367663383483887,1.4246059656143188,,,,0.586929976940155,,1.128398060798645,,
1982-08-25,0.7699534893035889,1.5444331169128418,,,,0.6266259551048279,,1.1829982995986938,,
1982-08-26,0.7699534893035889,1.571061134338379,,,,0.6464737057685852,,1.1829982995986938,,
1982-08-27,0.7533596754074097,1.5311189889907837,,,,0.6322968602180481,,1.155698299407959,,
1982-08-30,0.7467224597930908,1.537775993347168,,,,0.6294617056846619,,1.1192985773086548,,
1982-08-31,0.7566781640052795,1.477862000465393,,,,0.6379674673080444,,1.1465989351272583,,
1982-09-01,0.7367663383483887,1.4712051153182983,,,,0.6237903237342834,,1.082898497581482,,
1982-09-02,0.7467224597930908,1.5444331169128418,,,,0.6294617056846619,,1.1329478025436401,,
1982-09-03,0.7666349411010742,1.6243176460266113,,,,0.6549800634384155,,1.1738988161087036,,
1982-09-07,0.7666349411010742,1.6110033988952637,,,,0.6464737057685852,,1.2011982202529907,,
1982-09-08,0.7799100279808044,1.6509454250335693,,,,0.6578155159950256,,1.260348916053772,,
1982-09-09,0.7832289934158325,1.6509454250335693,,,,0.6578155159950256,,1.2557979822158813,,
1982-09-10,0.7832289934158325,1.6176605224609375,,,,0.6464737057685852,,1.2830979824066162,,
1982-09-13,0.7799100279808044,1.6110033988952637,,,,0.6408029198646545,,1.2648983001708984,,
1982-09-14,0.76331627368927,1.6110033988952637,,,,0.6493089199066162,,1.246698260307312,,
1982-09-15,0.7666349411010742,1.6509454250335693,,,,0.6748282313346863,,1.2421483993530273,,
1982-09-16,0.7599977254867554,1.6509454250335693,,,,0.6776633858680725,,1.2284979820251465,,
1982-09-17,0.7467224597930908,1.630974531173706,,,,0.6748282313346863,,1.214848518371582,,
1982-09-20,0.7467224597930908,1.6509454250335693,,,,0.6748282313346863,,1.214848518371582,,
1982-09-21,0.7500413656234741,1.6642600297927856,,,,0.6833336353302002,,1.278548240661621,,
1982-09-22,0.7367663383483887,1.6110033988952637,,,,0.6578155159950256,,1.2557979822158813,,
1982-09-23,0.740084707736969,1.6110033988952637,,,,0.6493089199066162,,1.2557979822158813,,
1982-09-24,0.740084707736969,1.591031551361084,,,,0.6436380743980408,,1.2557979822158813,,
1982-09-27,0.7367663383483887,1.5976885557174683,,,,0.6521444916725159,,1.260348916053772,,
1982-09-28,0.740084707736969,1.591031551361084,,,,0.6493089199066162,,1.2557979822158813,,
1982-09-29,0.740084707736969,1.571061134338379,,,,0.6719922423362732,,1.233047604560852,,
