,date,XOM,CVX,SHEL,TTE,COP,EQNR,BP,ENB,PTR,PBR
2568,1972-04-18,0.22152763605117798,0.5677738785743713,,,,,0.28848323225975037,,,
2569,1972-04-19,0.220744788646698,0.5703088045120239,,,,,0.28973934054374695,,,
2570,1972-04-20,0.22035357356071472,0.5703088045120239,,,,,0.28932052850723267,,,
2571,1972-04-21,0.2227017730474472,0.5665063858032227,,,,,0.2914142608642578,,,
2572,1972-04-24,0.220744788646698,0.5589022040367126,,,,,0.2880643606185913,,,
2573,1972-04-25,0.21957071125507355,0.5576348900794983,,,,,0.28722718358039856,,,
2574,1972-04-26,0.2191791981458664,0.5576348900794983,,,,,0.28262147307395935,,,
2575,1972-04-27,0.2176138460636139,0.5601696372032166,,,,,0.283877432346344,,,
2576,1972-04-28,0.21839651465415955,0.5703088045120239,,,,,0.2813654839992523,,,
2577,1972-05-01,0.21800509095191956,0.5703088045120239,,,,,0.27801576256752014,,,
2578,1972-05-02,0.2191791981458664,0.5703088045120239,,,,,0.27550339698791504,,,
2579,1972-05-03,0.2227017730474472,0.5753780007362366,,,,,0.2775970697402954,,,
2580,1972-05-04,0.226510152220726,0.5841075778007507,,,,,0.2775970697402954,,,
2581,1972-05-05,0.22690671682357788,0.590526282787323,,,,,0.27801576256752014,,,
2582,1972-05-08,0.226510152220726,0.5918102264404297,,,,,0.27902889251708984,,,
2583,1972-05-09,0.22412987053394318,0.5879591703414917,,,,,0.27691832184791565,,,
2584,1972-05-10,0.22571668028831482,0.5802561640739441,,,,,0.27691832184791565,,,
2585,1972-05-11,0.22690671682357788,0.5879591703414917,,,,,0.28451672196388245,,,
2586,1972-05-12,0.22690671682357788,0.5879591703414917,,,,,0.28113970160484314,,,
2587,1972-05-15,0.226510152220726,0.5853909254074097,,,,,0.27945104241371155,,,
2588,1972-05-16,0.22690671682357788,0.5828238725662231,,,,,0.27691832184791565,,,
2589,1972-05-17,0.22571668028831482,0.5866749882698059,,,,,0.27776241302490234,,,
2590,1972-05-18,0.226510152220726,0.5828238725662231,,,,,0.27734020352363586,,,
2591,1972-05-19,0.22928686439990997,0.5879591703414917,,,,,0.27522972226142883,,,
2592,1972-05-22,0.2312704473733902,0.5918102264404297,,,,,0.2735411524772644,,,
2593,1972-05-23,0.22968365252017975,0.5815401673316956,,,,,0.26931995153427124,,,
2594,1972-05-24,0.23325374722480774,0.5815401673316956,,,,,0.26931995153427124,,,
2595,1972-05-25,0.23722073435783386,0.5918102264404297,,,,,0.26678702235221863,,,
2596,1972-05-26,0.23722073435783386,0.6033640503883362,,,,,0.26678702235221863,,,
2597,1972-05-30,0.2423776239156723,0.6046477556228638,,,,,0.2676312327384949,,,
2598,1972-05-31,0.23841068148612976,0.6059312224388123,,,,,0.26552054286003113,,,
2599,1972-06-01,0.2380140721797943,0.6084990501403809,,,,,0.26594278216362,,,
2600,1972-06-02,0.2344438135623932,0.6059312224388123,,,,,0.26847562193870544,,,
2601,1972-06-05,0.2280968576669693,0.6072150468826294,,,,,0.2676312327384949,,,
2602,1972-06-06,0.22690671682357788,0.6020798087120056,,,,,0.26678702235221863,,,
2603,1972-06-07,0.2261134684085846,0.5995126962661743,,,,,0.26594278216362,,,
2604,1972-06-08,0.226510152220726,0.5969454646110535,,,,,0.2676312327384949,,,
2605,1972-06-09,0.2249232977628708,0.5943774580955505,,,,,0.26425430178642273,,,
2606,1972-06-12,0.2280968576669693,0.6084990501403809,,,,,0.2634100914001465,,,
2607,1972-06-13,0.2316669523715973,0.6200528144836426,,,,,0.26425430178642273,,,
2608,1972-06-14,0.23642735183238983,0.6213358044624329,,,,,0.2650986611843109,,,
2609,1972-06-15,0.2344438135623932,0.6264714002609253,,,,,0.26425430178642273,,,
2610,1972-06-16,0.23484042286872864,0.6303227543830872,,,,,0.2583445906639099,,,
2611,1972-06-19,0.23603059351444244,0.632890522480011,,,,,0.247369185090065,,,
2612,1972-06-20,0.23682408034801483,0.6341740489006042,,,,,0.25201261043548584,,,
2613,1972-06-21,0.23841068148612976,0.6341740489006042,,,,,0.24652472138404846,,,
2614,1972-06-22,0.2376173734664917,0.6367413997650146,,,,,0.24145925045013428,,,
2615,1972-06-23,0.23563379049301147,0.6393093466758728,,,,,0.23723788559436798,,,
2616,1972-06-26,0.2344438135623932,0.6251874566078186,,,,,0.23217235505580902,,,
2617,1972-06-27,0.23285703361034393,0.6264714002609253,,,,,0.22963964939117432,,,
2618,1972-06-28,0.23325374722480774,0.6174852848052979,,,,,0.22752873599529266,,,
2619,1972-06-29,0.23523728549480438,0.6149177551269531,,,,,0.22963964939117432,,,
2620,1972-06-30,0.23523728549480438,0.6187683939933777,,,,,0.23217235505580902,,,
2621,1972-07-03,0.23523728549480438,0.6277552247047424,,,,,0.23259446024894714,,,
2622,1972-07-05,0.23642735183238983,0.6354575157165527,,,,,0.23048385977745056,,,
2623,1972-07-06,0.23722073435783386,0.643160343170166,,,,,0.22879546880722046,,,
2624,1972-07-07,0.23642735183238983,0.644443690776825,,,,,0.21233224868774414,,,
2625,1972-07-10,0.23484042286872864,0.643160343170166,,,,,0.20515599846839905,,,
2626,1972-07-11,0.23325374722480774,0.6405928134918213,,,,,0.20431150496006012,,,
2627,1972-07-12,0.23603059351444244,0.6393093466758728,,,,,0.20853295922279358,,,
2628,1972-07-13,0.23603059351444244,0.6354575157165527,,,,,0.20979942381381989,,,
2629,1972-07-14,0.2380140721797943,0.6367413997650146,,,,,0.21613134443759918,,,
2630,1972-07-17,0.23682408034801483,0.6264714002609253,,,,,0.21655341982841492,,,
2631,1972-07-18,0.23920410871505737,0.6264714002609253,,,,,0.21866416931152344,,,
2632,1972-07-19,0.23880764842033386,0.6354575157165527,,,,,0.21781978011131287,,,
2633,1972-07-20,0.2399975210428238,0.6380248665809631,,,,,0.21781978011131287,,,
2634,1972-07-21,0.24277424812316895,0.6405928134918213,,,,,0.2203526645898819,,,
2635,1972-07-24,0.24634456634521484,0.644443690776825,,,,,0.20979942381381989,,,
2636,1972-07-25,0.2376173734664917,0.6393093466758728,,,,,0.20684459805488586,,,
2637,1972-07-26,0.2380140721797943,0.632890522480011,,,,,0.20431150496006012,,,
2638,1972-07-27,0.23960073292255402,0.6110661029815674,,,,,0.20768868923187256,,,
2639,1972-07-28,0.24158422648906708,0.6110661029815674,,,,,0.20853295922279358,,,
2640,1972-07-31,0.24079084396362305,0.6059312224388123,,,,,0.21022170782089233,,,
2641,1972-08-01,0.23920410871505737,0.6174852848052979,,,,,0.21528705954551697,,,
2642,1972-08-02,0.24277424812316895,0.6316063404083252,,,,,0.22372964024543762,,,
