Date,enb
2007-03-14,7.3314337730407715
2007-03-15,7.310683727264404
2007-03-16,7.4467058181762695
2007-03-19,7.449012756347656
2007-03-20,7.612703800201416
2007-03-21,7.7141432762146
2007-03-22,7.7164506912231445
2007-03-23,7.72567081451416
2007-03-26,7.663422584533691
2007-03-27,7.555066108703613
2007-03-28,7.580427169799805
2007-03-29,7.601176738739014
2007-03-30,7.52739953994751
2007-04-02,7.518180847167969
2007-04-03,7.490511417388916
2007-04-04,7.495121955871582
2007-04-05,7.490511417388916
2007-04-09,7.481289863586426
2007-04-10,7.402906894683838
2007-04-11,7.45362663269043
2007-04-12,7.511261940002441
2007-04-13,7.492815017700195
2007-04-16,7.522789001464844
2007-04-17,7.506651401519775
2007-04-18,7.603478908538818
2007-04-19,7.538926124572754
2007-04-20,7.672645092010498
2007-04-23,7.7164506912231445
2007-04-24,7.684173107147217
2007-04-25,7.70491886138916
2007-04-26,7.668032169342041
2007-04-27,7.6449809074401855
2007-04-30,7.608092784881592
2007-05-01,7.6449809074401855
2007-05-02,7.730281352996826
2007-05-03,7.737203121185303
2007-05-04,7.840944290161133
2007-05-07,7.843249797821045
2007-05-08,7.822504043579102
2007-05-09,7.86400032043457
2007-05-10,7.815585136413574
2007-05-11,7.8615193367004395
2007-05-14,7.838272571563721
2007-05-15,7.9173054695129395
2007-05-16,7.88011360168457
2007-05-17,7.877790451049805
2007-05-18,7.912656784057617
2007-05-21,8.024235725402832
2007-05-22,8.026556015014648
2007-05-23,8.042829513549805
2007-05-24,7.954500198364258
2007-05-25,8.049802780151367
2007-05-29,8.073049545288086
2007-05-30,8.23576545715332
2007-05-31,8.265987396240234
2007-06-01,8.333394050598145
2007-06-04,8.375236511230469
2007-06-05,8.249711990356445
2007-06-06,8.110241889953613
2007-06-07,7.859193801879883
2007-06-08,7.966123580932617
2007-06-11,7.914982318878174
2007-06-12,7.826649188995361
2007-06-13,7.891735076904297
2007-06-14,7.919631004333496
2007-06-15,7.954500198364258
2007-06-18,7.940549850463867
2007-06-19,7.935904026031494
2007-06-20,7.88011360168457
2007-06-21,7.812702178955078
2007-06-22,7.780160903930664
2007-06-25,7.773183345794678
2007-06-26,7.696475982666016
2007-06-27,7.787135601043701
2007-06-28,7.8173508644104
2007-06-29,7.852216720581055
2007-07-02,7.84059476852417
2007-07-03,7.828975200653076
2007-07-05,8.089319229125977
2007-07-06,8.073049545288086
2007-07-09,8.042829513549805
2007-07-10,8.08234691619873
2007-07-11,8.040507316589355
2007-07-12,8.20787239074707
2007-07-13,8.25435733795166
2007-07-16,8.159055709838867
2007-07-17,8.240413665771484
2007-07-18,8.454270362854004
2007-07-19,8.437997817993164
2007-07-20,8.477513313293457
2007-07-23,8.561198234558105
2007-07-24,8.547248840332031
2007-07-25,8.526330947875977
2007-07-26,8.324097633361816
2007-07-27,7.963796138763428
2007-07-30,8.075370788574219
2007-07-31,8.228792190551758
2007-08-01,8.179974555969238
2007-08-02,8.238088607788086
2007-08-03,7.949849605560303
2007-08-06,7.968444347381592
2007-08-07,7.905682563781738
2007-08-08,7.95217227935791
2007-08-09,8.161378860473633
2007-08-10,8.314799308776855
2007-08-13,8.036260604858398
2007-08-14,7.757368087768555
2007-08-15,7.675343990325928
2007-08-16,7.58862829208374
2007-08-17,7.677687644958496
2007-08-20,7.715183258056641
2007-08-21,7.670654773712158
2007-08-22,7.677687644958496
2007-08-23,7.7597126960754395
2007-08-24,7.851115703582764
2007-08-27,7.7362775802612305
2007-08-28,7.59566068649292
2007-08-29,7.799553871154785
2007-08-30,7.822989463806152
2007-08-31,7.893300533294678
2007-09-04,7.961261749267578
2007-09-05,7.951889991760254
2007-09-06,7.883924961090088
2007-09-07,7.91673469543457
2007-09-10,7.837049961090088
2007-09-11,8.005791664123535
2007-09-12,8.029228210449219
2007-09-13,8.14172077178955
2007-09-14,8.190937042236328
2007-09-17,8.137032508850098
2007-09-18,8.35264778137207
2007-09-19,8.284682273864746
2007-09-20,8.378426551818848
2007-09-21,8.497950553894043
2007-09-24,8.622159957885742
2007-09-25,8.563572883605957
2007-09-26,8.633880615234375
2007-09-27,8.554200172424316
2007-09-28,8.594039916992188
2007-10-01,8.673722267150879
2007-10-02,8.596384048461914
2007-10-03,8.652628898620605
2007-10-04,8.746376037597656
2007-10-05,8.961987495422363
2007-10-08,9.01589298248291
2007-10-09,8.964332580566406
2007-10-10,8.999483108520508
2007-10-11,9.065102577209473
2007-10-12,9.128381729125977
2007-10-15,9.006516456604004
2007-10-16,8.943236351013184
2007-10-17,9.130728721618652
2007-10-18,9.135416984558105
2007-10-19,8.985424995422363
2007-10-22,9.100261688232422
2007-10-23,9.14244556427002
2007-10-24,9.114320755004883
