Date,xom
1993-07-09,6.382179260253906
1993-07-12,6.44462776184082
1993-07-13,6.469605445861816
1993-07-14,6.457117080688477
1993-07-15,6.419647693634033
1993-07-16,6.344709873199463
1993-07-19,6.469605445861816
1993-07-20,6.40716028213501
1993-07-21,6.40716028213501
1993-07-22,6.40716028213501
1993-07-23,6.507075309753418
1993-07-26,6.557035446166992
1993-07-27,6.656949996948242
1993-07-28,6.644461154937744
1993-07-29,6.606990814208984
1993-07-30,6.557035446166992
1993-08-02,6.594503402709961
1993-08-03,6.507075309753418
1993-08-04,6.44462776184082
1993-08-05,6.394668102264404
1993-08-06,6.469605445861816
1993-08-09,6.529727935791016
1993-08-10,6.554983139038086
1993-08-11,6.5044660568237305
1993-08-12,6.529727935791016
1993-08-13,6.554983139038086
1993-08-16,6.542355537414551
1993-08-17,6.441313743591309
1993-08-18,6.47920560836792
1993-08-19,6.517093181610107
1993-08-20,6.542355537414551
1993-08-23,6.529727935791016
1993-08-24,6.580243110656738
1993-08-25,6.656023979187012
1993-08-26,6.693912982940674
1993-08-27,6.605502128601074
1993-08-30,6.580243110656738
1993-08-31,6.605502128601074
1993-09-01,6.580243110656738
1993-09-02,6.5044660568237305
1993-09-03,6.618132591247559
1993-09-07,6.567615032196045
1993-09-08,6.618132591247559
1993-09-09,6.554983139038086
1993-09-10,6.63076639175415
1993-09-13,6.605502128601074
1993-09-14,6.618132591247559
1993-09-15,6.681283950805664
1993-09-16,6.618132591247559
1993-09-17,6.567615032196045
1993-09-20,6.542355537414551
1993-09-21,6.580243110656738
1993-09-22,6.554983139038086
1993-09-23,6.517093181610107
1993-09-24,6.618132591247559
1993-09-27,6.618132591247559
1993-09-28,6.63076639175415
1993-09-29,6.731804847717285
1993-09-30,6.618132591247559
1993-10-01,6.693912982940674
1993-10-04,6.63076639175415
1993-10-05,6.643394470214844
1993-10-06,6.618132591247559
1993-10-07,6.618132591247559
1993-10-08,6.605502128601074
1993-10-11,6.567615032196045
1993-10-12,6.580243110656738
1993-10-13,6.517093181610107
1993-10-14,6.542355537414551
1993-10-15,6.592871189117432
1993-10-18,6.542355537414551
1993-10-19,6.554983139038086
1993-10-20,6.567615032196045
1993-10-21,6.529727935791016
1993-10-22,6.529727935791016
1993-10-25,6.63076639175415
1993-10-26,6.643394470214844
1993-10-27,6.63076639175415
