Date,cop
2016-09-23,34.52638244628906
2016-09-26,34.595542907714844
2016-09-27,34.08552551269531
2016-09-28,36.4627685546875
2016-09-29,37.74216079711914
2016-09-30,37.57792663574219
2016-10-03,37.543338775634766
2016-10-04,37.059242248535156
2016-10-05,37.95826721191406
2016-10-06,38.485595703125
2016-10-07,38.22626495361328
2016-10-10,38.37321090698242
2016-10-11,37.4568977355957
2016-10-12,37.57792663574219
2016-10-13,36.64760208129883
2016-10-14,36.230255126953125
2016-10-17,35.73466491699219
2016-10-18,35.34341049194336
2016-10-19,36.27373123168945
2016-10-20,36.073760986328125
2016-10-21,36.117225646972656
2016-10-24,36.725852966308594
2016-10-25,36.35198974609375
2016-10-26,36.34328842163086
2016-10-27,38.2560920715332
2016-10-28,39.09946060180664
2016-10-31,37.77789306640625
2016-11-01,37.85614013671875
2016-11-02,37.586612701416016
2016-11-03,37.90830993652344
2016-11-04,37.17795944213867
2016-11-07,38.1865348815918
2016-11-08,38.54301071166992
2016-11-09,39.7602424621582
2016-11-10,38.93426513671875
2016-11-11,38.20392990112305
2016-11-14,38.36913299560547
2016-11-15,39.36899948120117
2016-11-16,38.586490631103516
2016-11-17,37.9170036315918
2016-11-18,38.91688537597656
2016-11-21,40.308006286621094
2016-11-22,40.05586624145508
2016-11-23,40.25584030151367
2016-11-25,39.777645111083984
2016-11-28,39.560279846191406
2016-11-29,38.4560661315918
2016-11-30,42.186031341552734
2016-12-01,41.92520523071289
